date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction,
2015/3/1 3:00,10-,4,20,0,8,0,0,0,0,1.2,ñkìå,
2015/3/1 4:00,,,,0,7.3,0,0,0,0,1.7,ñk,
2015/3/1 5:00,,,,0,6.4,0,0,0,0,1.7,ñk,
2015/3/1 6:00,10,10,15,0,5.7,0,0,0,0,1.1,ñk,
2015/3/1 7:00,,,,0.06,5.9,0,0,0,0,1.9,ñk,
2015/3/1 8:00,,,,0.2,6.3,0,0,0,0,2.5,ñkêº,
2015/3/1 9:00,10,4,15,0.48,6.9,0,0,0,0,1.8,ñkñkêº,
2015/3/1 10:00,,,,0.42,6.7,0,0,0,0,2.3,ñkêº,
2015/3/1 11:00,,,,0.76,7.1,0,0,0,0,2.9,ñkñkêº,
2015/3/1 12:00,10,10,10,0.82,6.7,0,0,0,0,2.5,ñkñkêº,
2015/3/1 13:00,,,,0.4,6.1,0.5,0,0,0,2,ñkêº,
2015/3/1 14:00,,,,0.26,6.2,2,0,0,0,1.8,ñkêº,
2015/3/1 15:00,10,10,4,0.17,6.4,1.5,0,0,0,2,ñkñkêº,
2015/3/1 16:00,,,,0.17,6.5,2,0,0,0,1.6,ñk,
2015/3/1 17:00,,,,0.04,6.3,2,0,0,0,2.5,ñk,
2015/3/1 18:00,10,10,4,0,6.2,6.5,0,0,0,4.4,ñkñkêº,
2015/3/1 19:00,,,,0,6.5,8,0,0,0,5.2,ñkñkêº,
2015/3/1 20:00,,,,0,5.5,4.5,0,0,0,5.4,ñkêº,
2015/3/1 21:00,10,10,15,0,6.4,2,0,0,0,7.1,ñkêº,
2015/3/1 22:00,,,,0,6.8,0,0,0,0,6.3,ñkêº,
2015/3/1 23:00,,,,0,8.7,0,0,0,0,5.5,ñkêº,
2015/3/2 0:00,,,,0,9.5,0,0,0,0,5.9,ñkêº,
2016/3/1 1:00,,,,0,5.1,0,0,0,0,5.8,ñkñkêº,
2016/3/1 2:00,,,,0,4.1,0,0,0,0,5.2,ñkêº,
2016/3/1 3:00,8,2,20,0,3.5,0,0,0,0,7.1,ñkñkêº,
2016/3/1 4:00,,,,0,3.3,0,0,0,0,6.3,êºñkêº,
2016/3/1 5:00,,,,0,2.9,0,0,0,0,6.2,êºñkêº,
2016/3/1 6:00,0,1,25,0,2.5,0,0,0,0,3.8,ñkñkêº,
2016/3/1 7:00,,,,0.15,2.6,0,0,0,0.6,3.2,ñk,
2016/3/1 8:00,,,,0.82,4.1,0,0,0,1,4.5,ñkñkêº,
2016/3/1 9:00,0+,1,40,1.57,5.4,0,0,0,1,3.1,ñkñkêº,
2016/3/1 10:00,,,,2.19,6.9,0,0,0,1,7.7,ñkêº,
2016/3/1 11:00,,,,2.64,7.6,0,0,0,1,5.2,ñkêº,
2016/3/1 12:00,0+,1,40,2.85,8.5,0,0,0,1,4.7,ñkêº,
2016/3/1 13:00,,,,2.82,8.1,0,0,0,1,5.1,ñkêº,
2016/3/1 14:00,,,,2.53,8.4,0,0,0,1,4.5,ñkñkêº,
2016/3/1 15:00,0+,1,20,2.02,8.1,0,0,0,1,3.6,ñkêº,
2016/3/1 16:00,,,,1.36,7.5,0,0,0,1,3.7,ñk,
2016/3/1 17:00,,,,0.61,6.3,0,0,0,1,3.4,ñkñkêº,
2016/3/1 18:00,0+,1,30,0.06,5.6,0,0,0,0.3,2.3,ñk,
2016/3/1 19:00,,,,0,4.6,0,0,0,0,3.6,ñkñkêº,
2016/3/1 20:00,,,,0,4.3,0,0,0,0,4,ñkñkêº,
2016/3/1 21:00,8,2,20,0,4.2,0,0,0,0,3.8,ñkñkêº,
2016/3/1 22:00,,,,0,3.8,0,0,0,0,3.1,ñkñkêº,
2016/3/1 23:00,,,,0,3.4,0,0,0,0,3.4,ñkñkêº,
2016/3/2 0:00,,,,0,3,0,0,0,0,2.9,ñkñkêº,
2017/3/1 1:00,,,,0,3.2,0,0,0,0,1.6,ìåñkìå,
2017/3/1 2:00,,,,0,2.7,0,0,0,0,1.5,ñkìå,
2017/3/1 3:00,2,2,20,0,2.4,0,0,0,0,1.7,ñkñkìå,
2017/3/1 4:00,,,,0,2.5,0,0,0,0,1.9,ñkñkêº,
2017/3/1 5:00,,,,0,2,0,0,0,0,0.5,ñk,
2017/3/1 6:00,3,2,20,0,1.7,0,0,0,0,1.8,ñkñkêº,
2017/3/1 7:00,,,,0.14,3.2,0,0,0,0.4,0.9,ñk,
2017/3/1 8:00,,,,0.74,4.6,0,0,0,0.8,1.9,ñkñkêº,
2017/3/1 9:00,4,2,20,1.45,6.5,0,0,0,0.8,2.3,ñkìå,
2017/3/1 10:00,,,,1.63,6.9,0,0,0,0.6,2.4,ìåñkìå,
2017/3/1 11:00,,,,1.03,7.5,0,0,0,0,1.4,ìÏ,
2017/3/1 12:00,10-,4,15,1.06,7.7,0,0,0,0,1,ìåñkìå,
2017/3/1 13:00,,,,1.56,9.9,0,0,0,0.3,2.1,ìÏìå,
2017/3/1 14:00,,,,1.95,10.2,0,0,0,0.8,1.4,ñkêº,
2017/3/1 15:00,10-,3,10,1.34,10.1,0,0,0,0.6,0.9,ìÏêº,
2017/3/1 16:00,,,,1.11,10.5,0,0,0,0.8,1.8,ìÏ,
2017/3/1 17:00,,,,0.38,9.1,0,0,0,0.5,2.1,êºìÏêº,
2017/3/1 18:00,10-,4,15,0.03,9,0,0,0,0,2.6,ìÏìå,
2017/3/1 19:00,,,,0,8.6,0,0,0,0,2.3,ìÏ,
2017/3/1 20:00,,,,0,7.3,0,0,0,0,3.2,ìÏìÏìå,
2017/3/1 21:00,10,10,10,0,6.9,0.5,0,0,0,1.2,ìÏìÏêº,
2017/3/1 22:00,,,,0,6.7,1,0,0,0,0.8,ñkêº,
2017/3/1 23:00,,,,0,7,2,0,0,0,1.6,ñk,
2017/3/2 0:00,,,,0,6.6,1,0,0,0,1.7,ñk,
2018/3/1 1:00,,,,0,7.9,2.5,0,0,0,2.2,ñkñkêº,
2018/3/1 2:00,,,,0,7.8,1.5,0,0,0,1.8,ñkñkìå,
2018/3/1 3:00,10,10,3,0,7.8,3,0,0,0,1.7,ñkñkêº,
2018/3/1 4:00,,,,0,7.6,6.5,0,0,0,2.6,ñkêº,
2018/3/1 5:00,,,,0,6.9,8,0,0,0,2.2,êºñkêº,
2018/3/1 6:00,10,10,3,0,7.7,8.5,0,0,0,2.2,ñkìå,
2018/3/1 7:00,,,,0.01,8.6,17.5,0,0,0,1.4,ìåñkìå,
2018/3/1 8:00,,,,0.06,9.2,0.5,0,0,0,1.8,ìåñkìå,
2018/3/1 9:00,4,2,10,1.09,10.4,0,0,0,0.5,4.4,êºñkêº,
2018/3/1 10:00,,,,1.23,9.7,0,0,0,0.3,2.7,ñkêº,
2018/3/1 11:00,,,,1.75,12.9,0,0,0,0.6,4.2,ñkêº,
2018/3/1 12:00,0+,1,30,2.69,16.4,0,0,0,1,2.8,êº,
2018/3/1 13:00,,,,2.69,17.9,0,0,0,1,2.2,ìÏêº,
2018/3/1 14:00,,,,2.44,19.2,0,0,0,1,1.9,êºñkêº,
2018/3/1 15:00,1,1,30,1.91,19.5,0,0,0,1,2.2,ñk,
2018/3/1 16:00,,,,1.36,19.6,0,0,0,1,5,êº,
2018/3/1 17:00,,,,0.64,18,0,0,0,1,6.6,êº,
2018/3/1 18:00,2,2,25,0.07,16.6,0,0,0,0.3,7.1,êºìÏêº,
2018/3/1 19:00,,,,0,14.3,0,0,0,0,5.9,ìÏìÏêº,
2018/3/1 20:00,,,,0,13.1,0,0,0,0,5,ìÏìÏêº,
2018/3/1 21:00,0,1,20,0,12.1,0,0,0,0,5,ìÏìÏêº,
2018/3/1 22:00,,,,0,12.4,0,0,0,0,3.1,êºñkêº,
2018/3/1 23:00,,,,0,11.7,0,0,0,0,1.2,ñkñkìå,
2018/3/2 0:00,,,,0,10.5,0,0,0,0,3.3,ñkêº,
2019/3/1 1:00,,,,0,7.2,0,0,0,0,1.7,ñkêº,
2019/3/1 2:00,,,,0,7.1,0.5,0,0,0,2.1,êºñkêº,
2019/3/1 3:00,10,10,7,0,7.3,0,0,0,0,1.4,ñk,
2019/3/1 4:00,,,,0,7.1,0,0,0,0,2.5,ñkìå,
2019/3/1 5:00,,,,0,6.7,0,0,0,0,2.7,ñkìå,
2019/3/1 6:00,10,10,7,0,6.7,0.5,0,0,0,1.9,ñkñkìå,
2019/3/1 7:00,,,,0.03,6.6,0.5,0,0,0,2.3,ñkñkìå,
2019/3/1 8:00,,,,0.14,7.2,0,0,0,0,1.6,ñkñkìå,
2019/3/1 9:00,10,4,10,0.46,7.7,0,0,0,0,1.9,ñkñkìå,
2019/3/1 10:00,,,,0.58,8.7,0,0,0,0,1.3,ñkìå,
2019/3/1 11:00,,,,1.2,9.6,0,0,0,0,1.6,ñkìå,
2019/3/1 12:00,10-,4,15,1.97,11.5,0,0,0,0.4,1.4,ñkñkìå,
2019/3/1 13:00,,,,1.67,11.4,0,0,0,0.2,1.6,ìÏìå,
2019/3/1 14:00,,,,1.25,12.3,0,0,0,0,1.1,ìÏêº,
2019/3/1 15:00,7,2,20,0.95,12.2,0,0,0,0.1,0.9,êº,
2019/3/1 16:00,,,,1.24,11.9,0,0,0,1,2,ìÏìÏìå,
2019/3/1 17:00,,,,0.48,10.5,0,0,0,0.7,2.6,ìÏ,
2019/3/1 18:00,2,2,20,0.03,8,0,0,0,0,1.9,ìÏ,
2019/3/1 19:00,,,,0,8,0,0,0,0,1.4,ìÏìÏêº,
2019/3/1 20:00,,,,0,9.3,0,0,0,0,1.5,êº,
2019/3/1 21:00,8,2,15,0,8.7,0,0,0,0,1.9,êºñkêº,
2019/3/1 22:00,,,,0,9,0,0,0,0,3.5,êºñkêº,
2019/3/1 23:00,,,,0,8.9,0,0,0,0,4,ñkêº,
2019/3/2 0:00,,,,0,8.5,0,0,0,0,4.2,ñkêº,
2020/3/1 1:00,,,,0,8.5,0.5,0,0,0,2,ñk,
2020/3/1 2:00,,,,0,8.3,0,0,0,0,1.9,ñkñkêº,
2020/3/1 3:00,10,10,15,0,8.2,0,0,0,0,2,ñkñkêº,
2020/3/1 4:00,,,,0,8.4,0,0,0,0,1.5,ñkñkêº,
2020/3/1 5:00,,,,0,7.6,0,0,0,0,2.4,ñk,
2020/3/1 6:00,1,1,25,0,7.3,0,0,0,0,2.5,ñkñkìå,
2020/3/1 7:00,,,,0.12,7.2,0,0,0,0.4,2.3,ñkñkêº,
2020/3/1 8:00,,,,0.72,9.6,0,0,0,1,1.5,ñkñkêº,
2020/3/1 9:00,0+,1,30,1.44,11.5,0,0,0,1,2.6,ñkêº,
2020/3/1 10:00,,,,2.05,13.3,0,0,0,1,1.8,ñkñkêº,
2020/3/1 11:00,,,,2.33,15.2,0,0,0,1,1.7,ñkñkêº,
2020/3/1 12:00,10-,3,25,2.53,15.7,0,0,0,1,1.3,êºìÏêº,
2020/3/1 13:00,,,,2.76,17,0,0,0,1,1.7,êºñkêº,
2020/3/1 14:00,,,,2.42,17,0,0,0,1,1.9,ìÏìÏìå,
2020/3/1 15:00,9,3,25,1.72,16.1,0,0,0,1,3.4,ìÏìÏìå,
2020/3/1 16:00,,,,1.18,15.4,0,0,0,0.9,3.2,ìÏìÏìå,
2020/3/1 17:00,,,,0.4,14.7,0,0,0,0.2,3.1,ìÏ,
2020/3/1 18:00,10-,3,20,0.03,13.3,0,0,0,0,2.3,ìÏ,
2020/3/1 19:00,,,,0,12.4,0,0,0,0,2.4,ìÏìÏìå,
2020/3/1 20:00,,,,0,12.9,0,0,0,0,4.4,ìÏìå,
2020/3/1 21:00,10-,4,20,0,12.4,0,0,0,0,2.2,ìå,
2020/3/1 22:00,,,,0,12.1,0,0,0,0,3.9,ìåñkìå,
2020/3/1 23:00,,,,0,11.7,0,0,0,0,4,ìåñkìå,
2020/3/2 0:00,,,,0,11.2,0,0,0,0,3.9,ìåñkìå,
2021/3/1 1:00,,,,0,7,0,0,0,0,2.4,êºñkêº,
2021/3/1 2:00,,,,0,5.4,0,0,0,0,1.3,êºñkêº,
2021/3/1 3:00,5,2,20,0,4.8,0,0,0,0,0.6,ñk,
2021/3/1 4:00,,,,0,5.5,0,0,0,0,2.2,ñkêº,
2021/3/1 5:00,,,,0,5.7,0,0,0,0,1.1,ñkñkìå,
2021/3/1 6:00,10-,4,20,0,6.4,0,0,0,0,1,ñkñkìå,
2021/3/1 7:00,,,,0.06,6.5,0,0,0,0,1.8,ñkêº,
2021/3/1 8:00,,,,0.35,6.4,0,0,0,0.1,1.1,ñkñkêº,
2021/3/1 9:00,3,2,20,1.22,9.3,0,0,0,0.9,1.5,ñkñkêº,
2021/3/1 10:00,,,,1.98,10.8,0,0,0,1,1,ñk,
2021/3/1 11:00,,,,2.4,13.4,0,0,0,1,1.9,ìÏìå,
2021/3/1 12:00,10-,3,20,2.58,15.9,0,0,0,1,4.4,ìÏ,
2021/3/1 13:00,,,,2.49,16.7,0,0,0,1,3.7,ìÏìÏìå,
2021/3/1 14:00,,,,2.13,18.1,0,0,0,0.9,4.9,ìÏìÏìå,
2021/3/1 15:00,10-,3,25,1.42,17,0,0,0,0.6,7.5,ìÏìÏìå,
2021/3/1 16:00,,,,0.97,16.7,0,0,0,0.6,5.4,ìÏ,
2021/3/1 17:00,,,,0.41,15.7,0,0,0,0.2,6.4,ìÏìÏìå,
2021/3/1 18:00,10-,3,25,0.05,15.2,0,0,0,0,6.5,ìÏ,
2021/3/1 19:00,,,,0,15,0,0,0,0,5.4,ìÏ,
2021/3/1 20:00,,,,0,14.5,0,0,0,0,3.7,ìÏ,
2021/3/1 21:00,10-,3,25,0,14.4,0,0,0,0,4,ìÏ,
2021/3/1 22:00,,,,0,14.6,0,0,0,0,4.9,ìÏ,
2021/3/1 23:00,,,,0,14.1,0,0,0,0,4,ìÏìÏìå,
2021/3/2 0:00,,,,0,13.1,0.5,0,0,0,2.9,ìÏìÏêº,
2022/3/1 1:00,,,,0,8.2,0,0,0,0,1.4,ñk,
2022/3/1 2:00,,,,0,7.5,0,0,0,0,2.1,ñk,
2022/3/1 3:00,1,1,15,0,7,0,0,0,0,2,ñkêº,
2022/3/1 4:00,,,,0,6,0,0,0,0,1.3,ñkêº,
2022/3/1 5:00,,,,0,6.1,0,0,0,0,1.1,ñkñkêº,
2022/3/1 6:00,1,1,15,0,5.4,0,0,0,0,1.5,ñkñkêº,
2022/3/1 7:00,,,,0.1,5.9,0,0,0,0.3,2.4,ñkñkêº,
2022/3/1 8:00,,,,0.58,7.2,0,0,0,0.8,0.7,ñk,
2022/3/1 9:00,10-,3,15,1.33,9.4,0,0,0,0.8,2.5,êº,
2022/3/1 10:00,,,,1.76,10.7,0,0,0,0.9,1,ñk,
2022/3/1 11:00,,,,2.41,12.5,0,0,0,1,0.8,ìÏ,
2022/3/1 12:00,10-,3,15,2.57,13.9,0,0,0,1,3.5,ìÏìÏìå,
2022/3/1 13:00,,,,2.56,13.8,0,0,0,1,3.3,ìÏìå,
2022/3/1 14:00,,,,2.29,16.7,0,0,0,1,4,ìÏìÏìå,
2022/3/1 15:00,6,2,10,1.75,18.2,0,0,0,0.9,4.2,ìÏìÏêº,
2022/3/1 16:00,,,,0.49,15.9,0,0,0,0.1,3.8,êºìÏêº,
2022/3/1 17:00,,,,0.23,14,0,0,0,0.1,0.6,êºìÏêº,
2022/3/1 18:00,10-,3,20,0.04,13.7,0,0,0,0,1.7,ñkñkìå,
2022/3/1 19:00,,,,0,13.5,0,0,0,0,1.5,ñk,
2022/3/1 20:00,,,,0,12.6,0,0,0,0,0.8,ñkñkêº,
2022/3/1 21:00,10-,4,20,0,12.3,0,0,0,0,1,ñk,
2022/3/1 22:00,,,,0,12,0,0,0,0,1.1,ñk,
2022/3/1 23:00,,,,0,11.7,0,0,0,0,1.6,ñk,
2022/3/2 0:00,,,,0,10.5,0,0,0,0,2.7,ñkêº,
2023/3/1 1:00,,,,0,12,0,0,0,0,4.3,ìÏìÏêº,
2023/3/1 2:00,,,,0,11.3,0,0,0,0,3.6,ìÏìÏêº,
2023/3/1 3:00,4,2,25,0,10.7,0,0,0,0,2.3,êºìÏêº,
2023/3/1 4:00,,,,0,9,0,0,0,0,0.9,êºìÏêº,
2023/3/1 5:00,,,,0,7.7,0,0,0,0,1.3,ìÏìÏêº,
2023/3/1 6:00,10-,3,25,0,8.2,0,0,0,0,0.9,ìÏìÏìå,
2023/3/1 7:00,,,,0.07,8.8,0,0,0,0,0.3,ñkñkìå,
2023/3/1 8:00,,,,0.35,10.2,0,0,0,0,2.9,ñkñkìå,
2023/3/1 9:00,10-,4,25,1.07,11.9,0,0,0,0.6,0.8,ñkñkìå,
2023/3/1 10:00,,,,1.76,14.8,0,0,0,0.9,2.2,ìÏìÏêº,
2023/3/1 11:00,,,,1.92,16.4,0,0,0,0.7,3.1,ìÏ,
2023/3/1 12:00,10-,4,25,2.67,17.3,0,0,0,1,4.1,êºìÏêº,
2023/3/1 13:00,,,,2.08,16.9,0,0,0,1,1.8,êºìÏêº,
2023/3/1 14:00,,,,1.97,18.3,0,0,0,0.9,3.5,ìÏ,
2023/3/1 15:00,10-,3,25,1.76,17.6,0,0,0,1,3.6,ìÏìÏêº,
2023/3/1 16:00,,,,0.67,16.8,0,0,0,0.4,2.8,ìÏìÏêº,
2023/3/1 17:00,,,,0.22,16.6,0,0,0,0,3.1,ìÏìÏêº,
2023/3/1 18:00,10,4,25,0.01,15.8,0,0,0,0,4,ìÏ,
2023/3/1 19:00,,,,0,15.7,0,0,0,0,6.6,ìÏìÏêº,
2023/3/1 20:00,,,,0,15.2,0,0,0,0,6.7,ìÏìÏêº,
2023/3/1 21:00,10-,4,25,0,14.6,0,0,0,0,5.3,ìÏìÏêº,
2023/3/1 22:00,,,,0,14.9,0,0,0,0,5.8,ìÏ,
2023/3/1 23:00,,,,0,14.7,0,0,0,0,4.9,ìÏìÏêº,
2023/3/2 0:00,,,,0,14.7,0,0,0,0,7.3,ìÏ,
2024/3/1 1:00,,,,0,7,2,0,0,0,2.8,ñkñkìå,
2024/3/1 2:00,,,,0,6.7,4,0,0,0,1.9,ñkñkêº,
2024/3/1 3:00,10,10,5,0,6,4,0,0,0,2,ñkñkêº,
2024/3/1 4:00,,,,0,5.4,3.5,0,0,0,4,ñkñkêº,
2024/3/1 5:00,,,,0,4.4,2,0,0,0,4.2,ñkêº,
2024/3/1 6:00,10,10,8,0,3.8,0,0,0,0,5.8,ñkêº,
2024/3/1 7:00,,,,0.01,4.2,0,0,0,0,5.3,ñkêº,
2024/3/1 8:00,,,,0.13,5,0,0,0,0,5.5,ñkêº,
2024/3/1 9:00,10-,4,25,0.35,6.3,0,0,0,0,3.3,ñkñkêº,
2024/3/1 10:00,,,,0.8,8.7,0,0,0,0,2.3,ñkñkêº,
2024/3/1 11:00,,,,1.68,12.2,0,0,0,0.5,5.6,ñkêº,
2024/3/1 12:00,0+,1,30,2.62,14.5,0,0,0,1,5,ñkêº,
2024/3/1 13:00,,,,2.56,16,0,0,0,0.9,4.4,ñkêº,
2024/3/1 14:00,,,,2.46,16,0,0,0,1,3.2,ñkñkêº,
2024/3/1 15:00,6,2,40,2.03,15.7,0,0,0,1,2.4,ñk,
2024/3/1 16:00,,,,1.34,14.6,0,0,0,1,2.5,ñkñkêº,
2024/3/1 17:00,,,,0.56,13.2,0,0,0,0.8,3.2,ñkêº,
2024/3/1 18:00,10-,3,30,0.05,11.4,0,0,0,0,0.6,êºñkêº,
2024/3/1 19:00,,,,0,11.6,0,0,0,0,1.3,ñkñkêº,
2024/3/1 20:00,,,,0,11,0,0,0,0,1.2,ñkñkìå,
2024/3/1 21:00,10-,4,30,0,11.7,0,0,0,0,1.5,ìÏìÏìå,
2024/3/1 22:00,,,,0,10.9,0,0,0,0,1.6,ñk,
2024/3/1 23:00,,,,0,10.6,0,0,0,0,2.4,ñk,
2024/3/2 0:00,,,,0,10.1,0,0,0,0,2.3,ñkêº,
2025/3/1 1:00,,,,0,10.4,0,0,0,0,1.7,ñkñkêº,
2025/3/1 2:00,,,,0,9.3,0,0,0,0,2.5,êºñkêº,
2025/3/1 3:00,0,1,10,0,8.2,0,0,0,0,2,êºñkêº,
2025/3/1 4:00,,,,0,8,0,0,0,0,2.6,ñkêº,
2025/3/1 5:00,,,,0,7.3,0,0,0,0,0.7,ñk,
2025/3/1 6:00,0,1,15,0,7.3,0,0,0,0,1.4,ñkñkìå,
2025/3/1 7:00,,,,0.13,8.2,0,0,0,0.4,2.2,ñkìå,
2025/3/1 8:00,,,,0.77,9.9,0,0,0,1,0.9,ñk,
2025/3/1 9:00,0,1,15,1.49,12.8,0,0,0,1,1.2,ìåñkìå,
2025/3/1 10:00,,,,2.1,15.2,0,0,0,1,1.6,ìåñkìå,
2025/3/1 11:00,,,,2.54,16.7,0,0,0,1,2.1,ìå,
2025/3/1 12:00,0,1,15,2.77,18,0,0,0,1,2.9,ìÏìÏìå,
2025/3/1 13:00,,,,2.76,18.2,0,0,0,1,4.2,ìÏìÏìå,
2025/3/1 14:00,,,,2.45,19.2,0,0,0,1,4.6,ìÏìå,
2025/3/1 15:00,10-,3,15,1.88,19.2,0,0,0,1,5.2,ìÏìÏìå,
2025/3/1 16:00,,,,1.3,18,0,0,0,1,6.1,ìÏ,
2025/3/1 17:00,,,,0.6,16.7,0,0,0,0.8,5.7,ìÏ,
2025/3/1 18:00,10-,3,20,0.04,15.3,0,0,0,0,4.8,ìÏ,
2025/3/1 19:00,,,,0,14.5,0,0,0,0,3.8,ìÏ,
2025/3/1 20:00,,,,0,14,0,0,0,0,3.9,ìÏ,
2025/3/1 21:00,4,2,15,0,14,0,0,0,0,4.2,ìÏ,
2025/3/1 22:00,,,,0,13.1,0,0,0,0,2.4,ìÏ,
2025/3/1 23:00,,,,0,13.2,0,0,0,0,2.7,ìÏ,
2025/3/2 0:00,,,,0,12.1,0,0,0,0,1.7,êº,
